asin,ship_state_or_territory,category,regional_orders,rank
B09KXTGYSP,maharashtra,set,1,2
B09KXTGYSY,andaman and nicobar islands,set,1,1
B09KXTGYSY,delhi,set,1,2
B09KXTGYSY,west bengal,set,1,3
B08394KJG3,tamil nadu,blouse,1,2
B09KXTHBG3,maharashtra,set,1,2
B09KXTHBG3,jharkhand,set,1,3
B08394KJG3,karnataka,blouse,1,1
B08394H6GB,andhra pradesh,blouse,1,1
B08394G93P,tamil nadu,blouse,1,3
B08394G93P,karnataka,blouse,1,2
B09TH6N4HW,tamil nadu,set,1,4
B09KXTJ2YP,west bengal,set,1,6
B09KXTJ2YP,haryana,set,1,7
B09KXTJ2YP,rajasthan,set,1,8
B09KXTJ2YP,telangana,set,1,9
B09KXTJ2YP,uttarakhand,set,1,10
B08394G93P,delhi,blouse,1,1
B08394F9H1,manipur,blouse,1,2
B08394F9H1,andhra pradesh,blouse,1,1
B08394F1KV,uttar pradesh,blouse,1,1
B08394F166,goa,blouse,1,1
B09TH6N4HW,delhi,set,1,5
B09TH6N4HW,gujarat,set,1,6
B0794V95XT,telangana,kurta,1,4
B0794T8ZLN,bihar,kurta,1,14
B0794T8ZLN,west bengal,kurta,1,13
B0794T8ZLN,telangana,kurta,1,12
B09KXTJKKG,madhya pradesh,set,1,12
B09KXTJKKG,gujarat,set,1,13
B09KXTJKKG,jharkhand,set,1,14
B09KXTJKKG,assam,set,1,15
B09KXTJKKG,punjab,set,1,16
B09KXTJKKG,telangana,set,1,17
B09KXTJT1V,delhi,set,1,1
B09KXTJT1V,telangana,set,1,2
B0794T8ZLN,tamil nadu,kurta,1,11
B09KXTJWW7,tamil nadu,set,1,2
B09KXTJWW7,rajasthan,set,1,3
B0794T8ZLN,maharashtra,kurta,1,10
B09YNXZ3YX,delhi,top,1,4
B09KXTKBG4,west bengal,set,1,3
B09KXTKBG4,karnataka,set,1,4
B09KXTKBG4,kerala,set,1,5
B09KXTKBG4,maharashtra,set,1,6
B09KXTKBG4,puducherry,set,1,7
B09KXTKBG4,tamil nadu,set,1,8
B08394C7TW,manipur,blouse,1,1
B09YNXZ3YX,tamil nadu,top,1,5
B09YNXZ3YX,west bengal,top,1,6
B01N29JK0G,gujarat,kurta,1,7
B09KXTLDMG,rajasthan,set,1,5
B09KXTLDMG,telangana,set,1,6
B09KXTLDMG,goa,set,1,7
B09KXTLDMG,bihar,set,1,8
B09KXTLMBS,karnataka,set,1,1
B09KXTLMBS,maharashtra,set,1,2
B09KXTLMBS,uttar pradesh,set,1,3
B09KXTM87L,goa,set,1,1
B09KXTMD9Y,karnataka,set,1,1
B09KXTMD9Y,maharashtra,set,1,2
B09KXTMD9Y,uttar pradesh,set,1,3
B08394BD7X,manipur,blouse,1,1
B09TH6N4N9,tamil nadu,set,1,11
B09KXTN87W,karnataka,set,1,3
B09KXTN87W,bihar,set,1,4
B09KXTN87W,odisha,set,1,5
B09KXTN87W,tamil nadu,set,1,6
B09TH6N4N9,uttarakhand,set,1,12
B09KXTP59M,rajasthan,set,1,2
B09KXTPQ1K,bihar,set,1,1
B09KXTPQ1K,delhi,set,1,2
B09KXTPQ1K,rajasthan,set,1,3
B0839472XB,delhi,blouse,1,1
B09KXTQJW3,uttarakhand,set,1,2
B09KXTQJW3,karnataka,set,1,3
B09KXTQJW3,uttar pradesh,set,1,4
B09KXTR2JS,karnataka,set,1,1
B09TH6N4N9,delhi,set,1,13
B09TH6N4N9,assam,set,1,14
B09KXTSBN7,west bengal,set,1,3
B09KXTSG9G,assam,set,1,1
B09KXTSG9G,kerala,set,1,2
B09KXTSG9G,tamil nadu,set,1,3
B083946HJW,delhi,blouse,1,2
B083946HJW,madhya pradesh,blouse,1,1
B08393CKD1,maharashtra,blouse,1,1
B0794T8ZLN,madhya pradesh,kurta,1,9
B0794T8ZLN,kerala,kurta,1,8
B0794T8ZLN,delhi,kurta,1,7
B0793S7MBC,telangana,kurta,1,10
B0793S7MBC,odisha,kurta,1,9
B0793S7MBC,haryana,kurta,1,8
B09KXTTVB5,punjab,set,1,10
B09KXTTVB5,haryana,set,1,11
B09KXTTVB5,tamil nadu,set,1,12
B09KXTTVB5,ladakh,set,1,13
B09KXTTVB5,madhya pradesh,set,1,14
B09KXTTVB5,bihar,set,1,15
B0793S7MBC,assam,kurta,1,7
B09KXTTVWD,himachal pradesh,set,1,2
B09KXTTVWD,maharashtra,set,1,3
B09KXTTVWD,uttar pradesh,set,1,4
B09KXTTX5T,haryana,set,1,1
B08317DJVC,maharashtra,kurta,1,1
B09KXTVG9R,delhi,set,1,2
B09KXTVG9R,karnataka,set,1,3
B09KXTVG9R,telangana,set,1,4
B083178QTX,tamil nadu,kurta,1,3
B083178QTX,maharashtra,kurta,1,2
B083178GTW,tamil nadu,kurta,1,2
B083177VXY,uttar pradesh,kurta,1,3
B083177VXY,karnataka,kurta,1,2
B083176JF9,uttar pradesh,kurta,1,2
B083176JF9,maharashtra,kurta,1,1
B01N29JK0G,andhra pradesh,kurta,1,6
B09KXTVXM9,odisha,set,1,9
B09KXTVXM9,bihar,set,1,10
B09KXTVXM9,jammu and kashmir,set,1,11
B09KXTVXM9,jharkhand,set,1,12
B09KXTVXM9,kerala,set,1,13
B09KXTVXM9,madhya pradesh,set,1,14
B09KXTVXM9,nagaland,set,1,15
B09KXTVXM9,rajasthan,set,1,16
B09KXTVXM9,tamil nadu,set,1,17
B0831755RK,puducherry,kurta,1,3
B0831755RK,goa,kurta,1,2
B01N29JK0G,puducherry,kurta,1,5
B01N184HBX,maharashtra,kurta,1,8
B09KXTWY66,punjab,set,1,5
B09KXTWY66,kerala,set,1,6
B09KXTWY66,west bengal,set,1,7
B09KXTWY66,maharashtra,set,1,8
B09KXTXLBJ,gujarat,set,1,1
B09KXTXLBJ,chandigarh,set,1,2
B0831746W2,karnataka,kurta,1,2
B0B3MQZJPW,telangana,kurta,1,3
B09KXTXLMZ,karnataka,set,1,3
B09KXTXLMZ,uttar pradesh,set,1,4
B09KXTXLMZ,andhra pradesh,set,1,5
B09KXTXLMZ,west bengal,set,1,6
B083172M4H,odisha,kurta,1,6
B09YNY91G5,uttarakhand,set,1,6
B09KXTYSN7,maharashtra,set,1,3
B09KXTYSN7,uttar pradesh,set,1,4
B09YNY91G5,andhra pradesh,set,1,7
B09YNY91G5,bihar,set,1,8
B09YNY91G5,dadra and nagar haveli and daman and diu,set,1,9
B09KXTZM7P,chhattisgarh,set,1,4
B09KXTZM7P,haryana,set,1,5
B09KXTZM7P,tamil nadu,set,1,6
B083172M4H,maharashtra,kurta,1,5
B09YNY91G5,goa,set,1,10
B09TH6N96L,jharkhand,set,1,17
B09TH6N96L,tamil nadu,set,1,18
B09TH6N96L,jammu and kashmir,set,1,19
B09KXV1B67,haryana,set,1,6
B09KXV1B67,bihar,set,1,7
B09KXV1B67,kerala,set,1,8
B09KXV1B67,punjab,set,1,9
B09KXV1B67,tamil nadu,set,1,10
B09TH6N96L,madhya pradesh,set,1,20
B09TH6N96L,chhattisgarh,set,1,21
B09KXV1WLX,delhi,set,1,3
B09KXV1WLX,gujarat,set,1,4
B09KXV1WLX,haryana,set,1,5
B09KXV1WLX,andhra pradesh,set,1,6
B09KXV1WLX,maharashtra,set,1,7
B09KXV1WLX,tamil nadu,set,1,8
B09KXV1WLX,telangana,set,1,9
B09KXV1WLX,karnataka,set,1,10
B09KXV1WLX,assam,set,1,11
B09KXV2VPQ,tamil nadu,set,1,1
B09KXV2VPQ,west bengal,set,1,2
B09KXV2VPQ,gujarat,set,1,3
B09YNY91G5,karnataka,set,1,11
B09KXV3S1Q,andhra pradesh,set,1,2
B09KXV3S1Q,delhi,set,1,3
B09KXV3S1Q,sikkim,set,1,4
B083172M4H,madhya pradesh,kurta,1,4
B083172M4H,karnataka,kurta,1,3
B083172M4H,jharkhand,kurta,1,2
B083172M4H,delhi,kurta,1,1
B08317296H,karnataka,kurta,1,3
B083171RML,maharashtra,kurta,1,1
B083171G6M,kerala,kurta,1,6
B083171G6M,gujarat,kurta,1,5
B083171G6M,west bengal,kurta,1,4
B083171G6M,telangana,kurta,1,3
B08316ZX2Q,telangana,kurta,1,6
B08316ZX2Q,tamil nadu,kurta,1,5
B08316ZX2Q,maharashtra,kurta,1,4
B08316ZX2Q,karnataka,kurta,1,3
B08316ZX2Q,haryana,kurta,1,2
B08316ZX2Q,bihar,kurta,1,1
B01N184HBX,delhi,kurta,1,7
B09TH6R8K4,karnataka,set,1,3
B09TH6R8K4,punjab,set,1,4
B09TH6R8K4,uttar pradesh,set,1,5
B09TH6R8K4,west bengal,set,1,6
B09TH6R8K4,delhi,set,1,7
B09TH6R8K4,kerala,set,1,8
B09KXV4BN8,bihar,set,1,24
B09KXV4BN8,ladakh,set,1,25
B09KXV4L7M,karnataka,set,1,1
B09KXV4L7M,maharashtra,set,1,2
B09KXV4L7M,delhi,set,1,3
B08316YQ82,maharashtra,kurta,1,1
B08316Y4XF,telangana,kurta,1,4
B08316Y4XF,tamil nadu,kurta,1,3
B08316Y4XF,kerala,kurta,1,2
B08316Y4XF,karnataka,kurta,1,1
B08316WZM5,maharashtra,kurta,1,3
B08316WZM5,haryana,kurta,1,2
B09TH6R8K4,bihar,set,1,9
B09KXV4TTM,gujarat,set,1,9
B09KXV4TTM,kerala,set,1,10
B09KXV4TTM,goa,set,1,11
B09KXV4TTM,bihar,set,1,12
B09KXV4TTM,haryana,set,1,13
B09KXV4TTM,assam,set,1,14
B09KXV4TTM,uttarakhand,set,1,15
B09KXV4TTM,andhra pradesh,set,1,16
B09KXV4TTM,jammu and kashmir,set,1,17
B08316WZM5,delhi,kurta,1,1
B0793S7MBC,west bengal,kurta,1,6
B0793S7D88,goa,kurta,1,6
B09KXV5H38,andhra pradesh,set,1,4
B09KXV5H38,goa,set,1,5
B09KXV5H38,west bengal,set,1,6
B08316SB53,maharashtra,kurta,1,2
B082Z4T4HK,gujarat,set,1,5
B082Z4T4HK,jammu and kashmir,set,1,4
B082Z4T4HK,west bengal,set,1,3
B082Z4T4HK,haryana,set,1,2
B082Z4L5TR,sikkim,set,1,1
B082Z4F9PQ,west bengal,set,1,4
B082Z4F9PQ,kerala,set,1,3
B082Z4F9PQ,haryana,set,1,2
B082Z4F9PQ,delhi,set,1,1
B082Z4F2M9,west bengal,set,1,6
B082Z4F2M9,madhya pradesh,set,1,5
B082Z4F2M9,chhattisgarh,set,1,4
B082Z4F2M9,telangana,set,1,3
B082Z4DYJP,tamil nadu,set,1,3
B082Z4DYJP,gujarat,set,1,2
B09YNYYV37,tamil nadu,top,1,2
B09YNYYV37,uttar pradesh,top,1,3
B09TH6SLT5,telangana,set,1,5
B09KXV6T8Q,uttarakhand,set,1,20
B09KXV6T8Q,sikkim,set,1,21
B09KXV6T8Q,goa,set,1,22
B09KXV6T8Q,jharkhand,set,1,23
B09KXV6T8Q,manipur,set,1,24
B09KXV6T8Q,himachal pradesh,set,1,25
B09KXV6T8Q,chandigarh,set,1,26
B09KXV6T8Q,puducherry,set,1,27
B09TH6SLT5,chhattisgarh,set,1,6
B082Z4B741,telangana,set,1,4
B082Z4B741,rajasthan,set,1,3
B082Z4B741,maharashtra,set,1,2
B082Z4B741,delhi,set,1,1
B09TH6SLT5,haryana,set,1,7
B09TH6SLT5,himachal pradesh,set,1,8
B09TH6SLT5,karnataka,set,1,9
B09KXV7YB4,delhi,set,1,8
B09KXV7YB4,kerala,set,1,9
B09KXV7YB4,andhra pradesh,set,1,10
B09KXV8JGD,haryana,set,1,1
B09KXV8JGD,himachal pradesh,set,1,2
B09KXV8JGD,delhi,set,1,3
B09KXV8JGD,andhra pradesh,set,1,4
B09KXV8JGD,bihar,set,1,5
B082Z48WT2,maharashtra,set,1,2
B09TH6SLT5,kerala,set,1,10
B09TH6SLT5,west bengal,set,1,11
B09KXV8PXG,gujarat,set,1,4
B09KXV8PXG,assam,set,1,5
B09KXV8PXG,goa,set,1,6
B09KXV8PXG,uttarakhand,set,1,7
B09KXV8PXG,west bengal,set,1,8
B082Z48WT2,chhattisgarh,set,1,1
B082Z48ST3,uttar pradesh,set,1,4
B09KXV8QQB,kerala,set,1,3
B09KXV8QQB,punjab,set,1,4
B09KXV8QQB,uttar pradesh,set,1,5
B09KXV8QQB,delhi,set,1,6
B09KXV8QQB,gujarat,set,1,7
B0793S7D88,assam,kurta,1,5
B09KXV8THQ,himachal pradesh,set,1,2
B09KXV8THQ,maharashtra,set,1,3
B09KXV8THQ,telangana,set,1,4
B09KXV8THQ,uttarakhand,set,1,5
B082Z48ST3,punjab,set,1,3
B082Z48ST3,karnataka,set,1,2
B082Z48ST3,delhi,set,1,1
B082Z48ST2,himachal pradesh,set,1,10
B082Z48ST2,haryana,set,1,9
B082Z48ST2,bihar,set,1,8
B082Z48ST2,tamil nadu,set,1,7
B082Z48ST2,uttar pradesh,set,1,6
B082Z48ST2,madhya pradesh,set,1,5
B082Z48ST2,jharkhand,set,1,4
B0793S7D88,andhra pradesh,kurta,1,4
B0793S7D88,west bengal,kurta,1,3
B0793S7D88,tamil nadu,kurta,1,2
B0793S7D88,karnataka,kurta,1,1
B09KXV94NJ,andaman and nicobar islands,set,1,15
B09KXV94NJ,andhra pradesh,set,1,16
B09KXV94NJ,chandigarh,set,1,17
B09KXV94NJ,chhattisgarh,set,1,18
B09KXV94NJ,puducherry,set,1,19
B09KXV94NJ,sikkim,set,1,20
B082Z48K1X,karnataka,set,1,1
B09KXV98RR,bihar,set,1,2
B09KXV98RR,haryana,set,1,3
B09KXV98RR,karnataka,set,1,4
B09KXV98RR,kerala,set,1,5
B09KXV98RR,uttar pradesh,set,1,6
B09KXV9TS1,karnataka,set,1,1
B082Z486DJ,karnataka,set,1,7
B0793S4TBK,andhra pradesh,kurta,1,3
B09KXVB1CD,bihar,set,1,3
B09KXVB1CD,rajasthan,set,1,4
B09KXVB1CD,tamil nadu,set,1,5
B09KXVB1CD,telangana,set,1,6
B082Z486DJ,haryana,set,1,6
B082Z486DJ,west bengal,set,1,5
B082Z486DJ,delhi,set,1,4
B082Z43GW9,maharashtra,set,1,2
B082Z43GW9,gujarat,set,1,1
B082Z43GW8,maharashtra,set,1,2
B01N184HBX,telangana,kurta,1,6
B0B3N85BV3,karnataka,set,1,3
B0B3MR3R7C,telangana,kurta,1,2
B09KXVBD7Z,kerala,set,1,10
B09KXVBD7Z,assam,set,1,11
B09KXVBD7Z,jharkhand,set,1,12
B09KXVBD7Z,odisha,set,1,13
B09KXVBG3J,maharashtra,set,1,1
B09KXVBJ19,maharashtra,set,1,1
B09KXVBJ19,karnataka,set,1,2
B09KXVBJ19,madhya pradesh,set,1,3
B082Z43GW8,delhi,set,1,1
B082Z4396S,uttar pradesh,set,1,3
B0B3MR3R7C,delhi,kurta,1,3
B09YNZ41ZY,bihar,set,1,5
B09YNZ41ZY,maharashtra,set,1,6
B09KXVBNQD,ladakh,set,1,5
B09KXVBNQD,punjab,set,1,6
B09KXVBNQD,gujarat,set,1,7
B09KXVBNQD,telangana,set,1,8
B09KXVBNQD,uttar pradesh,set,1,9
B082Z4396S,tamil nadu,set,1,2
B09TH6T8FV,odisha,set,1,13
B09TH6T8FV,arunachal pradesh,set,1,14
B09KXVBNQM,rajasthan,set,1,4
B09KXVBNQM,uttar pradesh,set,1,5
B09KXVBP7J,west bengal,set,1,1
B09KXVBP7J,maharashtra,set,1,2
B082Z438ZS,west bengal,set,1,6
B09TH6T8FV,madhya pradesh,set,1,15
B09KXVCT3B,maharashtra,set,1,3
B09KXVCT3B,punjab,set,1,4
B09KXVCT3B,haryana,set,1,5
B09KXVCT3B,karnataka,set,1,6
B09KXVCT3B,andhra pradesh,set,1,7
B082Z438ZS,punjab,set,1,5
B09KXVD8M2,delhi,set,1,2
B09KXVD8M2,bihar,set,1,3
B09KXVD8M2,goa,set,1,4
B09KXVD8M2,kerala,set,1,5
B09KXVD8M2,maharashtra,set,1,6
B09KXVD8M2,uttar pradesh,set,1,7
B09KXVD8M2,uttarakhand,set,1,8
B09TH6T8FV,gujarat,set,1,16
B09KXVDLNN,kerala,set,1,2
B09KXVDLNN,punjab,set,1,3
B09TH6T8FV,mizoram,set,1,17
B09KXVF8JD,delhi,set,1,2
B09KXVF8JD,gujarat,set,1,3
B09KXVF8JD,haryana,set,1,4
B09KXVF8JD,odisha,set,1,5
B09KXVF8JD,telangana,set,1,6
B09KXVF8JD,bihar,set,1,7
B0793S4TBK,karnataka,kurta,1,2
B09KXVFFGR,karnataka,set,1,2
B082Z438ZS,assam,set,1,4
B0793S1KD9,karnataka,kurta,1,2
B09KXVFM3B,kerala,blouse,1,3
B09KXVFM3B,maharashtra,blouse,1,4
B09KXVFM3B,uttar pradesh,blouse,1,5
B082Z438ZS,maharashtra,set,1,3
B082Z42KS9,gujarat,set,1,7
B082Z42KS9,west bengal,set,1,6
B082Z42KS9,telangana,set,1,5
B082Z42KS9,tamil nadu,set,1,4
B082Z42KS9,maharashtra,set,1,3
B082Z42KS9,jammu and kashmir,set,1,2
B082Z42398,odisha,set,1,5
B0793S1KD9,andhra pradesh,kurta,1,1
B0793RY3LG,tamil nadu,kurta,1,3
B09KXVG37D,uttarakhand,set,1,11
B09KXVG37D,goa,set,1,12
B09KXVG37D,gujarat,set,1,13
B09KXVG37D,haryana,set,1,14
B09KXVG37D,himachal pradesh,set,1,15
B09KXVG37D,nagaland,set,1,16
B09KXVG37D,punjab,set,1,17
B09KXVG37D,rajasthan,set,1,18
B09KXVG37D,sikkim,set,1,19
B09KXVGBRT,chandigarh,set,1,1
B09KXVGBRT,bihar,set,1,2
B0793RY3LG,kerala,kurta,1,2
B09KXVHL6D,tamil nadu,set,1,2
B09KXVHL6D,karnataka,set,1,3
B09KXVHL6D,goa,set,1,4
B09KXVHL6D,puducherry,set,1,5
B082Z42398,karnataka,set,1,4
B082Z42398,chhattisgarh,set,1,3
B082Z42398,andhra pradesh,set,1,2
B082Z42398,telangana,set,1,1
B0793RY3LG,karnataka,kurta,1,1
B09YNZ41ZY,kerala,set,1,7
B09KXVHNS4,delhi,set,1,7
B09KXVHNS4,uttar pradesh,set,1,8
B09KXVHNS4,assam,set,1,9
B09KXVHQ51,delhi,set,1,1
B09KXVHQ51,maharashtra,set,1,2
B09KXVHQ51,uttar pradesh,set,1,3
B09KXVHQ51,karnataka,set,1,4
B09KXVJ79X,kerala,set,1,1
B09KXVJ79X,maharashtra,set,1,2
B09KXVJ79X,haryana,set,1,3
B09KXVJ79X,tamil nadu,set,1,4
B09KXVKF4N,uttar pradesh,set,1,1
B09KXVKF4N,maharashtra,set,1,2
B09KXVKF4N,tamil nadu,set,1,3
B082Z41X3B,kerala,set,1,3
B09YNZ41ZY,odisha,set,1,8
B09YNZMX44,gujarat,top,1,1
B09KXVLVT5,telangana,set,1,4
B09YNZMX44,karnataka,top,1,2
B09KXVM3XT,delhi,set,1,2
B09KXVM3XT,bihar,set,1,3
B09KXVM3XT,haryana,set,1,4
B09KXVM3XT,maharashtra,set,1,5
B082Z41X3B,karnataka,set,1,2
B082Z3ZNL5,andhra pradesh,set,1,2
B09YNZMX44,maharashtra,top,1,3
B09KXVM4V6,tamil nadu,set,1,4
B09KXVM4V6,telangana,set,1,5
B09KXVM4V6,andhra pradesh,set,1,6
B09KXVM4V6,delhi,set,1,7
B09KXVM4V6,maharashtra,set,1,8
B09TH6TF19,punjab,kurta,1,12
B09KXVMS1W,delhi,set,1,2
B09KXVMS1W,gujarat,set,1,3
B09KXVMS1W,madhya pradesh,set,1,4
B09KXVMS1W,west bengal,set,1,5
B09TH6TF19,rajasthan,kurta,1,13
B09KXVNX6D,maharashtra,set,1,2
B09KXVP5MK,tamil nadu,set,1,1
B09KXVP5MK,telangana,set,1,2
B09TH6TF19,uttarakhand,kurta,1,14
B09KXVP5PC,andaman and nicobar islands,set,1,2
B09KXVP5PC,andhra pradesh,set,1,3
B09KXVP5PC,telangana,set,1,4
B082Z3ZNL5,himachal pradesh,set,1,1
B082Z3YCRW,tamil nadu,set,1,8
B082Z3YCRW,odisha,set,1,7
B082Z3YCRW,bihar,set,1,6
B082Z3YCRW,assam,set,1,5
B082Z3YCRW,telangana,set,1,4
B082Z3VNTZ,uttarakhand,set,1,5
B0793RR7YH,maharashtra,kurta,1,4
B0793RR7YH,andhra pradesh,kurta,1,3
B09KXVPJ7M,west bengal,set,1,10
B09KXVPJ7M,himachal pradesh,set,1,11
B09KXVPJ7M,jharkhand,set,1,12
B09KXVPJ7M,delhi,set,1,13
B09KXVPJ7M,rajasthan,set,1,14
B0793RR7YH,kerala,kurta,1,2
B09KXVPZGV,punjab,set,1,2
B09KXVPZGV,uttar pradesh,set,1,3
B09KXVPZGV,odisha,set,1,4
B082Z3VNTZ,kerala,set,1,4
B0793RM1S9,maharashtra,kurta,1,7
B09KXVQM7F,uttar pradesh,set,1,3
B09KXVQM7F,madhya pradesh,set,1,4
B09KXVQM7F,nagaland,set,1,5
B09KXVQM7F,rajasthan,set,1,6
B0793RM1S9,karnataka,kurta,1,6
B09KXVQTFX,andhra pradesh,set,1,2
B09KXVQTFX,rajasthan,set,1,3
B09KXVQTFX,odisha,set,1,4
B09KXVSNZD,tamil nadu,set,1,1
B082Z3VNTZ,karnataka,set,1,3
B082Z3VNTZ,delhi,set,1,2
B082Z3V1PB,telangana,set,1,1
B082Z3SRN7,tamil nadu,set,1,7
B082Z3SRN7,jammu and kashmir,set,1,6
B082Z3SRN7,delhi,set,1,5
B082Z3SRN7,telangana,set,1,4
B0793RM1S9,gujarat,kurta,1,5
B0793RM1S9,odisha,kurta,1,4
B09KXVVR34,delhi,blouse,1,10
B09KXVVR34,chhattisgarh,blouse,1,11
B09KXVVR34,odisha,blouse,1,12
B09KXVVR34,punjab,blouse,1,13
B082Z3SP2F,uttar pradesh,set,1,1
B082Z3SBDX,west bengal,set,1,4
B09YNZMX44,telangana,top,1,4
B09KXVWFQX,telangana,blouse,1,4
B09KXVWFQX,delhi,blouse,1,5
B09KXVWFQX,jharkhand,blouse,1,6
B09KXVWFQX,maharashtra,blouse,1,7
B09KXVWFQX,uttar pradesh,blouse,1,8
B09KXVWFQX,uttarakhand,blouse,1,9
B082Z3SBDX,maharashtra,set,1,3
B082Z3SBDX,karnataka,set,1,2
B01N184GHA,delhi,kurta,1,6
B0B3MR3R7C,punjab,kurta,1,4
B09KXVY8HC,west bengal,set,1,5
B09KXVY8HC,jharkhand,set,1,6
B09KXVY8HC,tamil nadu,set,1,7
B09KXVY8HC,bihar,set,1,8
B082Z3SBDX,delhi,set,1,1
B09KXVZRG7,maharashtra,set,1,2
B09KXVZRG7,tamil nadu,set,1,3
B09KXVZRG7,karnataka,set,1,4
B09KXVZRG7,haryana,set,1,5
B09KXW1KGH,karnataka,set,1,1
B09KXW1KGH,maharashtra,set,1,2
B09KXW1KGH,uttar pradesh,set,1,3
B09KXW2VRL,uttarakhand,set,1,1
B082Z3S2WD,bihar,set,1,5
B082Z3S2WD,tamil nadu,set,1,4
B09YNZSY8T,tamil nadu,set,1,3
B09KXW37V8,kerala,set,1,4
B09KXW37V8,chhattisgarh,set,1,5
B09KXW37V8,uttar pradesh,set,1,6
B09YNZSY8T,bihar,set,1,4
B09KXW381R,kerala,set,1,2
B09KXW381R,maharashtra,set,1,3
B082Z3S2WD,haryana,set,1,3
B082Z3S2WD,delhi,set,1,2
B082Z3R4LS,tamil nadu,set,1,1
B09TH6YPPJ,goa,set,1,13
B09TH6YPPJ,telangana,set,1,14
B09TH6YPPJ,andaman and nicobar islands,set,1,15
B09KXW47QT,andhra pradesh,blouse,1,7
B09KXW47QT,bihar,blouse,1,8
B09KXW47QT,haryana,blouse,1,9
B09KXW47QT,rajasthan,blouse,1,10
B082Z3R21L,punjab,set,1,3
B082Z3R21L,maharashtra,set,1,2
B09TH6YPPJ,jharkhand,set,1,16
B09TH6YPPJ,sikkim,set,1,17
B09KXW4WPW,uttar pradesh,set,1,5
B09KXW4WPW,delhi,set,1,6
B09KXW4WPW,rajasthan,set,1,7
B09KXW4WPW,tamil nadu,set,1,8
B082Z3R21L,andhra pradesh,set,1,1
B082Z3MWF3,uttar pradesh,set,1,3
B082Z3MWF3,tamil nadu,set,1,2
B082Z3MWF3,delhi,set,1,1
B082Z3MRPB,kerala,set,1,5
B082Z3MRPB,haryana,set,1,4
B082Z3MRPB,delhi,set,1,3
B0793RJYWG,tamil nadu,kurta,1,2
B0793RJYWG,karnataka,kurta,1,1
B09KXW4WQC,meghalaya,set,1,10
B09KXW4WQC,bihar,set,1,11
B09KXW4WQC,gujarat,set,1,12
B09KXW4WQC,punjab,set,1,13
B09KXW69VL,uttar pradesh,set,1,1
B09KXW7V5R,punjab,set,1,1
B09KXWHMGQ,haryana,set,1,1
B082Z3MRPB,maharashtra,set,1,2
B082Z3MRPB,telangana,set,1,1
B0793RJ12G,karnataka,kurta,1,1
B09KXWLQJ4,gujarat,set,1,4
B09KXWLQJ4,karnataka,set,1,5
B09KXWLQJ4,chhattisgarh,set,1,6
B09KXWMDXX,bihar,set,1,1
B09KXWMDXX,gujarat,set,1,2
B09KXWMDXX,maharashtra,set,1,3
B082Z3MDR9,kerala,set,1,4
B082Z3MDR9,delhi,set,1,3
B082Z3MDR9,maharashtra,set,1,2
B082Z3M9RM,goa,set,1,5
B082Z3M9RM,delhi,set,1,4
B082Z3M9RM,bihar,set,1,3
B082Z3M9RM,andhra pradesh,set,1,2
B082Z3M9RM,telangana,set,1,1
B082Z3M7FW,west bengal,set,1,2
B082Z3M7FW,meghalaya,set,1,1
B082Z3LQFR,uttar pradesh,set,1,6
B082Z3LQFR,tamil nadu,set,1,5
B082Z3LQFR,manipur,set,1,4
B082Z3LQFR,assam,set,1,3
B082Z3LQFR,kerala,set,1,2
B082Z3LQ96,rajasthan,set,1,4
B0793RH6B3,kerala,kurta,1,1
B0793RFRD2,karnataka,kurta,1,1
B0793RCTKZ,karnataka,kurta,1,1
B09YNZSY8T,gujarat,set,1,5
B09YNZSY8T,jammu and kashmir,set,1,6
B09KXWW582,assam,set,1,21
B09KXWW582,meghalaya,set,1,22
B09KXWW582,chhattisgarh,set,1,23
B09KXWW582,mizoram,set,1,24
B09KXWW582,himachal pradesh,set,1,25
B09KXWW582,uttarakhand,set,1,26
B082Z3LQ96,west bengal,set,1,3
B082Z3LQ96,tamil nadu,set,1,2
B09YNZSY8T,karnataka,set,1,7
B09KXWWDL3,assam,blouse,1,4
B09KXWWDL3,manipur,blouse,1,5
B09KXWWDL3,andhra pradesh,blouse,1,6
B09TH6ZKSH,himachal pradesh,set,1,10
B09TH6ZKSH,tamil nadu,set,1,11
B09KXX4B9X,kerala,set,1,2
B09KXX4B9X,uttarakhand,set,1,3
B09KXX4B9X,jharkhand,set,1,4
B09KXX6VFK,kerala,set,1,1
B09KXXDYJY,karnataka,set,1,1
B082Z3LQ96,kerala,set,1,1
B082Z3KF7J,bihar,set,1,8
B082Z3KF7J,odisha,set,1,7
B082Z3KF7J,madhya pradesh,set,1,6
B09TH6ZKSH,delhi,set,1,12
B09KXXKVVN,tamil nadu,blouse,1,6
B09KXXKVVN,bihar,blouse,1,7
B09KXXKVVN,uttar pradesh,blouse,1,8
B082Z3KF7J,karnataka,set,1,5
B082Z3KF7J,delhi,set,1,4
B082Z3HPND,uttar pradesh,set,1,1
B09TH6ZKSH,andhra pradesh,set,1,13
B09TH6ZKSH,uttarakhand,set,1,14
B09TH6ZKSH,punjab,set,1,15
B09KXXLQK3,assam,blouse,1,7
B09KXXLQK3,west bengal,blouse,1,8
B082Z3GMG4,west bengal,set,1,4
B082Z3GMG4,gujarat,set,1,3
B082Z3GMG4,delhi,set,1,2
B0793R98X2,mizoram,kurta,1,13
B09KXXNGLB,uttar pradesh,blouse,1,5
