asin,ship_state_or_territory,category,regional_orders,rank
B099NJML8Z,maharashtra,set,4,1
B09RKD8TMG,andhra pradesh,set,4,3
B09LD4J4NP,kerala,kurta,4,5
B099FC8ZRT,maharashtra,kurta,4,2
B07K34C782,maharashtra,kurta,4,2
B07K34C782,uttar pradesh,kurta,4,1
B09SDZ78G7,karnataka,kurta,4,2
B09LD4H4J5,uttar pradesh,kurta,4,6
B08QGLBXXQ,karnataka,set,4,4
B099FC7FSQ,andhra pradesh,kurta,4,4
B089G2B1FV,maharashtra,kurta,4,1
B09TH574ZW,west bengal,kurta,4,6
B08ZHMSJVJ,delhi,top,4,4
B09LD4D16J,maharashtra,kurta,4,4
B09811D23W,uttar pradesh,kurta,4,1
B081XBQBGF,andhra pradesh,kurta,4,9
B08QGLBXXQ,maharashtra,set,4,5
B08CN3P4HX,uttar pradesh,set,4,3
B08YYX8VKT,uttar pradesh,kurta,4,10
B08WHQY56H,maharashtra,set,4,1
B09SDYHWLX,karnataka,kurta,4,4
B08WHM4H72,maharashtra,set,4,1
B08YYX8VKT,telangana,kurta,4,9
B08QGNCNNJ,uttar pradesh,set,4,3
B09BQBF3Y2,karnataka,kurta,4,2
B09TH6ZKSH,gujarat,set,4,2
B09NQ3P98W,west bengal,set,4,7
B08BJS1LPN,telangana,kurta,4,7
B08BJS1LPN,tamil nadu,kurta,4,6
B09LD3VCRC,kerala,kurta,4,2
B09K36BDS5,maharashtra,set,4,2
B08BJS1LPN,west bengal,kurta,4,4
B09NQ3P98W,andhra pradesh,set,4,8
B09NQ3P98W,tamil nadu,set,4,9
B09YYS4ZTZ,delhi,western dress,4,3
B09LD3V5V3,west bengal,kurta,4,5
B08RP3LHNB,delhi,kurta,4,7
B09QJ3FWZV,maharashtra,set,4,1
B09TH586J3,tamil nadu,western dress,4,1
B09TH586J3,telangana,western dress,4,2
B09BQBF3Y2,andhra pradesh,kurta,4,1
B09LD3TCYP,west bengal,kurta,4,8
B09LD3TCYP,andhra pradesh,kurta,4,7
B09LD3TCYP,uttar pradesh,kurta,4,6
B09RKFBMYD,karnataka,set,4,6
B08PCVMF6R,uttar pradesh,kurta,4,7
B099NJQ8JQ,kerala,set,4,7
B09811GCYY,tamil nadu,kurta,4,2
B07R59TDM1,kerala,set,4,8
B07R59TDM1,uttar pradesh,set,4,7
B09J1BRZXC,maharashtra,saree,4,1
B08RP3LHNB,gujarat,kurta,4,8
B099FC46Q8,andhra pradesh,kurta,4,7
B09811GCYY,west bengal,kurta,4,3
B08BJRMLZC,karnataka,kurta,4,4
B08BJRMLZC,uttar pradesh,kurta,4,3
B09LD3PMBT,telangana,kurta,4,5
B099FC43YJ,karnataka,kurta,4,1
B099FC39QH,west bengal,kurta,4,9
B099FC39QH,andhra pradesh,kurta,4,8
B07R59TDM1,andhra pradesh,set,4,6
B07T542WY1,kerala,kurta,4,3
B09NQ3TN2T,gujarat,set,4,14
B099FC297C,tamil nadu,kurta,4,1
B09BQLP9G2,uttar pradesh,set,4,1
B07V6ZF279,maharashtra,set,4,2
B08QGMPRVV,uttar pradesh,set,4,1
B082W8BXW1,delhi,kurta,4,10
B082W8BXW1,west bengal,kurta,4,11
B09QJ4FNCN,uttar pradesh,set,4,3
B07R5XKXL4,west bengal,kurta,4,7
B01MZGYNRV,telangana,kurta,4,2
B09QJ3FWZV,andhra pradesh,set,4,2
B09Y3H5PY8,telangana,set,4,4
B0983FZD5K,delhi,set,4,8
B09LD3PCNY,karnataka,kurta,4,1
B091Q9J9QL,west bengal,kurta,4,9
B09LD3MJ49,telangana,kurta,4,1
B08YZ17D9M,maharashtra,kurta,4,1
B09RKBVL7Y,uttar pradesh,kurta,4,1
B08BJRFKHF,uttar pradesh,kurta,4,3
B0983FNQD1,west bengal,set,4,1
B08MYMV3K7,karnataka,top,4,5
B08XWH3B1Q,tamil nadu,kurta,4,1
B081X7JHBC,gujarat,kurta,4,14
B082W8DNQX,delhi,kurta,4,7
B07K3432K9,telangana,kurta,4,1
B09SDXVHGN,maharashtra,set,4,1
B07WT55S56,maharashtra,kurta,4,2
B09LD3J684,maharashtra,kurta,4,2
B09SDXVHGN,uttar pradesh,set,4,2
B09CSSQY4F,maharashtra,set,4,2
B09RKBWN5F,maharashtra,set,4,1
B08HK7GNFP,tamil nadu,kurta,4,1
B09LD3CGFQ,tamil nadu,kurta,4,3
B099NJV9X7,west bengal,set,4,9
B08QGMLJF7,andhra pradesh,set,4,9
B09YYLPNWY,andhra pradesh,kurta,4,1
B098314S8L,uttar pradesh,western dress,4,7
B09NQ44RNV,andhra pradesh,set,4,14
B099FBM4FZ,kerala,kurta,4,13
B07BL1VXZW,kerala,kurta,4,1
B09832FGG4,andhra pradesh,western dress,4,5
B082W8F8P3,west bengal,kurta,4,13
B09831MSSX,uttar pradesh,western dress,4,5
B09VC63Y2N,kerala,set,4,4
B09LD3CGFQ,maharashtra,kurta,4,2
B08W9Z3BJF,maharashtra,kurta,4,3
B08XQB8BZQ,karnataka,set,4,2
B09SDZ64HF,uttar pradesh,western dress,4,6
B09LD3CGF9,tamil nadu,kurta,4,1
B08BJR2R7M,telangana,kurta,4,8
B08RP3PMYD,uttar pradesh,kurta,4,4
B09LD3655Z,tamil nadu,kurta,4,4
B09CSSQY4F,uttar pradesh,set,4,3
B08QGMZQ2B,maharashtra,set,4,1
B082W8LGW2,tamil nadu,kurta,4,2
B09SDZ64HF,karnataka,western dress,4,5
B09TH5J938,maharashtra,kurta,4,1
B09CSSQY4F,gujarat,set,4,4
B08RP3PMYD,telangana,kurta,4,5
B09RKD6B6T,maharashtra,kurta,4,2
B08B3YMCZK,delhi,western dress,4,6
B082W8M4CZ,maharashtra,kurta,4,1
B08B3YMCZK,gujarat,western dress,4,5
B08YZ1L831,west bengal,kurta,4,2
B09BQBB47Y,karnataka,kurta,4,2
B08BJR2R7M,delhi,kurta,4,6
B08BJR2R7M,west bengal,kurta,4,5
B08XQ9KLPN,maharashtra,set,4,1
B09LD2W9XL,telangana,kurta,4,5
B09LD2W9XL,west bengal,kurta,4,4
B09831MSSX,west bengal,western dress,4,4
B07K4C1KTB,telangana,kurta,4,6
B09QJNMFVK,uttar pradesh,set,4,1
B09HNRTMH9,uttar pradesh,set,4,3
B08YN44FZJ,west bengal,set,4,10
B09DYCPNJP,karnataka,set,4,1
B09RKBXH45,gujarat,kurta,4,3
B08LG54ZYV,tamil nadu,kurta,4,1
B09QJ3H57V,telangana,kurta,4,2
B07T542CKK,andhra pradesh,kurta,4,5
B07T542CKK,gujarat,kurta,4,4
B0983FZD5K,tamil nadu,set,4,7
B09811KJQ5,karnataka,kurta,4,1
B09RKDYFFP,kerala,set,4,4
B08XQ9HMM5,telangana,set,4,1
B08W8KNCDH,telangana,set,4,5
B08YZ3NKT8,maharashtra,kurta,4,1
B09QJMSLD1,gujarat,set,4,3
B09LD2TYRQ,karnataka,kurta,4,1
B099NJW4M1,delhi,set,4,1
B09RKBXH45,uttar pradesh,kurta,4,4
B09LD2KSXR,telangana,kurta,4,4
B09LD2KSXR,west bengal,kurta,4,3
B0894YWSQN,west bengal,set,4,7
B08YN44FZJ,andhra pradesh,set,4,11
B09RKDD6BP,karnataka,set,4,1
B09LD2KBGR,tamil nadu,kurta,4,1
B0768J7VQ1,karnataka,kurta,4,1
B09NQ4C51C,uttar pradesh,set,4,8
B09HNQ2PLB,tamil nadu,set,4,1
B09LD24932,kerala,kurta,4,7
B09LD24932,uttar pradesh,kurta,4,6
B09NQ4C51C,andhra pradesh,set,4,9
B09B5976XV,maharashtra,set,4,2
B099FB9BP3,telangana,kurta,4,4
B099FB6TVV,maharashtra,kurta,4,2
B099FB6TVV,andhra pradesh,kurta,4,1
B09SDZ4XRT,delhi,kurta,4,12
B08RP3TP66,uttar pradesh,kurta,4,9
B08HHJP5QF,karnataka,kurta,4,2
B08ZYQ716N,uttar pradesh,set,4,6
B08MXBX6B7,telangana,set,4,5
B08YZ3FBFL,delhi,kurta,4,1
B09B5976XV,telangana,set,4,1
B09RKDQHR3,maharashtra,set,4,2
B09LD22L9Q,karnataka,kurta,4,1
B08B3Y9CVB,kerala,kurta,4,1
B08YYZQ9VQ,maharashtra,kurta,4,1
B09811KK67,andhra pradesh,kurta,4,1
B099NK1G2C,delhi,set,4,4
B09TH5KHC9,kerala,western dress,4,3
B081X513P3,maharashtra,kurta,4,2
B081X513P3,uttar pradesh,kurta,4,1
B09NQ4CZ65,gujarat,set,4,16
B099FB6BY3,kerala,kurta,4,3
B08YZ1JSM7,maharashtra,kurta,4,1
B099FB63Q6,kerala,kurta,4,7
B09TH8T4GM,maharashtra,set,4,1
B09TH6L9KF,tamil nadu,kurta,4,5
B09KXY66L3,karnataka,blouse,4,1
B09KXY2SLN,maharashtra,blouse,4,2
B07K32X6RR,uttar pradesh,kurta,4,2
B099S7P9S7,maharashtra,top,4,1
B099FB63Q6,maharashtra,kurta,4,6
B09W64MGVN,karnataka,set,4,3
B099FB63Q6,uttar pradesh,kurta,4,5
B09KXXQ639,maharashtra,blouse,4,3
B081X4S826,west bengal,kurta,4,6
B09QJMPVPD,maharashtra,set,4,1
B07P65FDBT,uttar pradesh,set,4,1
B099FB2C9L,uttar pradesh,kurta,4,1
B08YN7XDSG,west bengal,set,4,9
B081X4S825,west bengal,kurta,4,11
B081X4S825,andhra pradesh,kurta,4,10
B081X4S825,gujarat,kurta,4,9
B08RP3YXBX,delhi,kurta,4,7
B099FB1LY3,kerala,kurta,4,1
B08RP3YXBX,karnataka,kurta,4,8
B09KXXKVVN,maharashtra,blouse,4,3
B09KXXKVVN,telangana,blouse,4,2
B07S8WFN2J,tamil nadu,kurta,4,5
B09QJ3QD1P,maharashtra,set,4,1
B08YZ1JHHZ,karnataka,kurta,4,1
B08YZ34ZT3,uttar pradesh,kurta,4,4
B099F9Y3B6,tamil nadu,kurta,4,1
B09RKDQ8F1,andhra pradesh,set,4,1
B09HMY74F6,tamil nadu,kurta,4,5
B07V7BR2GL,uttar pradesh,set,4,1
B09RKD8HQJ,maharashtra,set,4,4
B099WYGRYD,tamil nadu,set,4,1
B08YN7XDSG,andhra pradesh,set,4,10
B08BJNCWH8,maharashtra,kurta,4,1
B09HMY74F6,andhra pradesh,kurta,4,4
B08ZHZP9B5,west bengal,top,4,3
B09NQ4DD29,kerala,set,4,11
B09SDXW42C,maharashtra,western dress,4,1
B09832FD39,maharashtra,western dress,4,1
B07K32KPS2,uttar pradesh,kurta,4,1
B099F9QW3K,karnataka,kurta,4,2
B09NQ4HG4J,maharashtra,set,4,1
B08HHJPWBS,uttar pradesh,kurta,4,5
B08HHJPWBS,gujarat,kurta,4,6
B08QGK2BYL,telangana,set,4,4
B081X43MWL,karnataka,kurta,4,2
B081X43MWL,maharashtra,kurta,4,1
B09SDY9GXB,tamil nadu,western dress,4,6
B09RPQV7SV,telangana,set,4,7
B0768JGSXJ,andhra pradesh,kurta,4,1
B09RKD6B6Y,karnataka,kurta,4,2
B08BFVYWW8,karnataka,kurta,4,2
B09KXVY8HC,karnataka,set,4,1
B08W9TLV6J,andhra pradesh,kurta,4,5
B099F9P2B9,karnataka,kurta,4,2
B09TH6LGG9,karnataka,kurta,4,2
B08YYZ28L6,west bengal,kurta,4,1
B099F9N2F3,karnataka,kurta,4,4
B099F9N2F3,telangana,kurta,4,3
B09KXVVR34,tamil nadu,blouse,4,5
B09KXVVR34,uttar pradesh,blouse,4,3
B082Z3VNTZ,maharashtra,set,4,1
B09SDY9GXB,west bengal,western dress,4,5
B09RKD8HQJ,uttar pradesh,set,4,3
B08TZTH235,uttar pradesh,set,4,1
B08V1Q4V1K,uttar pradesh,set,4,2
B08YYZ28L6,maharashtra,kurta,4,2
B09KXVPJ7M,telangana,set,4,6
B089G28YYW,gujarat,set,4,6
B09TH5VMLP,telangana,set,4,1
B09RKBXM5B,tamil nadu,kurta,4,4
B07R65WLT2,telangana,set,4,3
B07G2CSMX9,telangana,kurta,4,6
B09RKBXM5B,uttar pradesh,kurta,4,5
B09KXVLVT5,tamil nadu,set,4,1
B08YYZ7YQZ,maharashtra,kurta,4,1
B08BFVXK6N,delhi,kurta,4,7
B09811Q5NS,west bengal,kurta,4,3
B08YYWG6VJ,west bengal,kurta,4,2
B09KXVG37D,delhi,set,4,6
B09811Q5NS,delhi,kurta,4,4
B08YYWG6VJ,maharashtra,kurta,4,1
B09TY2JJ87,maharashtra,western dress,4,1
B08N4TGTRV,telangana,top,4,8
B07G2CSMX9,west bengal,kurta,4,7
B09811Q5NS,karnataka,kurta,4,5
B08YYZ7YQZ,karnataka,kurta,4,2
B08ZHN6H5T,west bengal,top,4,5
B09KXVCT3B,tamil nadu,set,4,1
B06Y5RHMBJ,maharashtra,kurta,4,2
B09832F82B,maharashtra,ethnic dress,4,1
B08YZ1HZ7B,delhi,kurta,4,3
B09KXVBL7Q,karnataka,set,4,1
B07H7DZXJ5,uttar pradesh,kurta,4,7
B081X2QPXK,maharashtra,kurta,4,1
B0B3N9G26S,telangana,set,4,1
B0B3N9G26S,uttar pradesh,set,3,3
B0B3N9N297,telangana,set,3,1
B0B3N9G26S,andhra pradesh,set,3,2
B0B3N9N297,maharashtra,set,3,2
B09HLZKJ6G,maharashtra,kurta,3,2
B091SV9XW1,uttar pradesh,western dress,3,7
B091SV9XW1,telangana,western dress,3,6
B08N4TB3G4,maharashtra,western dress,3,1
B091SV9XW1,maharashtra,western dress,3,5
B09RKFDNHM,kerala,set,3,4
B091SPWM8L,west bengal,set,3,8
B08N4TT7CH,maharashtra,set,3,1
B09RKFD39V,kerala,set,3,3
B08N4TVYBJ,delhi,top,3,2
B091SM2DMN,maharashtra,western dress,3,4
B091QB6SSN,tamil nadu,kurta,3,5
B091QB6SSN,andhra pradesh,kurta,3,4
B091Q9Y2PS,telangana,kurta,3,1
B091Q9S5ZK,telangana,kurta,3,5
B091Q9S5ZK,karnataka,kurta,3,4
B08N4VM1XX,karnataka,top,3,1
B08N4VM1XX,maharashtra,top,3,2
B091Q9S5ZK,delhi,kurta,3,3
B091Q9Q34N,delhi,kurta,3,10
B08N4VPS2N,karnataka,set,3,1
B08N4VPS2N,maharashtra,set,3,2
B091Q9Q34N,gujarat,kurta,3,8
B07R41RZV7,gujarat,kurta,3,9
B091Q9J9QL,delhi,kurta,3,11
B08N4XHHCQ,kerala,top,3,10
B091Q9FZ36,maharashtra,kurta,3,2
B091Q9FQ4B,telangana,kurta,3,6
B091Q9FQ4B,tamil nadu,kurta,3,5
B091Q97C9S,uttar pradesh,kurta,3,8
B09RKFD39V,tamil nadu,set,3,2
B091Q97C9S,gujarat,kurta,3,7
B091Q97C9S,andhra pradesh,kurta,3,6
B08P1DCQKH,andhra pradesh,set,3,2
B08P1DCQKH,maharashtra,set,3,3
B09RKFCS6D,tamil nadu,set,3,2
B091Q8YDPP,andhra pradesh,kurta,3,5
B08P1DJ2RT,delhi,set,3,3
B08P1DJ2RT,west bengal,set,3,4
B09RKFCS69,telangana,set,3,4
B08P1DRF4J,maharashtra,set,3,1
B091Q8WX4W,telangana,kurta,3,3
B091Q8WX4W,west bengal,kurta,3,2
B091Q8WX4W,karnataka,kurta,3,1
B08P1F8WCY,uttar pradesh,set,3,1
B091Q8N866,gujarat,kurta,3,2
B091Q8N866,karnataka,kurta,3,1
B091Q8L39S,maharashtra,kurta,3,2
B08P1FDPBY,maharashtra,set,3,1
B091Q8JYY5,uttar pradesh,kurta,3,6
B091Q8JYY5,tamil nadu,kurta,3,5
B091Q8JYY5,telangana,kurta,3,4
B08P1FH8H9,kerala,kurta,3,1
B091Q8D5D3,andhra pradesh,kurta,3,3
B091Q8BKLW,karnataka,kurta,3,2
B08P1G6BB1,karnataka,set,3,3
B091Q86HCQ,karnataka,kurta,3,2
B01MZGYNRV,kerala,kurta,3,4
B091Q8446G,andhra pradesh,kurta,3,9
B08P5DW2X3,karnataka,kurta,3,3
B08P5DW2X3,tamil nadu,kurta,3,4
B08P5DW2X3,maharashtra,kurta,3,5
B08PCLJNBK,maharashtra,set,3,1
B08ZYR2ZVM,delhi,set,3,3
B08PCRPSKP,uttar pradesh,kurta,3,4
B08ZYQB6HN,tamil nadu,set,3,8
B01MZGYNRV,karnataka,kurta,3,5
B08ZYQ716N,karnataka,set,3,7
B08PCSJ2M6,andhra pradesh,kurta,3,7
B08PCSJ2M6,delhi,kurta,3,8
B08PCSJ2M6,uttar pradesh,kurta,3,9
B08PCSTCGN,telangana,kurta,3,2
B077Z29TJ4,tamil nadu,blouse,3,1
B08ZYPD8GX,west bengal,set,3,9
B09RKFC8CP,tamil nadu,set,3,1
B09RKFC5WN,kerala,kurta,3,1
B09RKFC3KR,maharashtra,set,3,1
B08ZYP5VBV,maharashtra,set,3,5
B08PCV5FJW,maharashtra,set,3,1
B08PCVJ5XF,maharashtra,set,3,1
B08PCVMF6R,west bengal,kurta,3,9
B08PCVMF6R,gujarat,kurta,3,10
B08ZJPF7DD,maharashtra,top,3,1
B08ZJBYJTN,tamil nadu,top,3,7
B08ZJBYJTN,telangana,top,3,6
B08ZJ9JRZT,west bengal,top,3,3
B08ZJ9JRZT,tamil nadu,top,3,2
B08ZJ9JRZT,delhi,top,3,1
B08ZJ98WXH,karnataka,top,3,3
B08ZJ91MT3,tamil nadu,top,3,3
B08ZJ56M9M,maharashtra,top,3,1
B08ZJ37HW4,tamil nadu,top,3,5
B08ZJ37HW4,kerala,top,3,4
B08PV3Z1HK,karnataka,top,3,1
B08ZJ37HW4,uttar pradesh,top,3,3
B08ZJ2DBVJ,tamil nadu,top,3,1
B08ZJ2CB3B,telangana,top,3,7
B08ZJ2CB3B,kerala,top,3,6
B08ZJ2CB3B,tamil nadu,top,3,5
B08ZJ29M11,telangana,top,3,4
B08ZJ29M11,karnataka,top,3,3
B08PVRCH4Y,uttar pradesh,western dress,3,2
B08ZJ29M11,delhi,top,3,2
B08ZJ297YM,telangana,top,3,6
B08PVRL2SR,uttar pradesh,western dress,3,1
B09YYRHFQ1,karnataka,western dress,3,2
B08ZHZWF2N,west bengal,top,3,5
B08PVT19KN,telangana,western dress,3,2
B08ZHZP9B5,telangana,top,3,4
B08ZHZ42JQ,karnataka,top,3,1
B08PVTPCZ3,gujarat,western dress,3,2
B08ZHYVZGH,maharashtra,top,3,2
B08ZHXGSW3,telangana,top,3,1
B08PVV4YZN,telangana,western dress,3,1
B07R4ZMLC9,uttar pradesh,kurta,3,2
B08ZHX5NDS,delhi,top,3,4
B08ZHX5NDS,tamil nadu,top,3,3
B08PVV7BC2,tamil nadu,western dress,3,1
B08PVV7BC2,west bengal,western dress,3,2
B08ZHWQWSX,delhi,top,3,3
B08ZHWQWSW,karnataka,top,3,2
B08ZHW6KDY,maharashtra,top,3,1
B08ZHVSHYY,karnataka,top,3,2
B08PVVKV32,karnataka,western dress,3,1
B077Z4Z4F7,uttar pradesh,blouse,3,2
B08ZHV1T4W,karnataka,top,3,3
B08QGHLMQZ,maharashtra,kurta,3,1
B09RKFB4BJ,telangana,set,3,3
B08ZHV1T4W,uttar pradesh,top,3,2
B08QGHTFWF,andhra pradesh,set,3,9
B07R4ZNMX6,tamil nadu,kurta,3,1
B09TZTF5VF,delhi,set,3,5
B09TZTF5VF,andhra pradesh,set,3,4
B08ZHT1PKK,telangana,top,3,7
B08QGJ32WW,tamil nadu,set,3,6
B09TZTF5VF,karnataka,set,3,3
B09RKF9X23,telangana,set,3,3
B08ZHSXP1S,delhi,top,3,8
B08ZHRYMZD,karnataka,top,3,2
B08QGJNXB7,maharashtra,set,3,1
B09RKF9X23,maharashtra,set,3,2
B08ZHQN562,karnataka,top,3,2
B08ZHQL89M,karnataka,top,3,3
B08QGJR8RG,west bengal,set,3,8
B08ZHQJHSQ,uttar pradesh,top,3,4
B08ZHQJHSQ,karnataka,top,3,3
B08QGJTZQS,karnataka,kurta,3,4
B08QGJTZQS,tamil nadu,kurta,3,5
B08QGJTZQS,telangana,kurta,3,6
B08QGJTZQS,gujarat,kurta,3,7
B07R51NJC2,kerala,kurta,3,4
B07R51NJC2,telangana,kurta,3,5
B08ZHP829N,maharashtra,top,3,2
B08QGJWRRZ,karnataka,set,3,4
B08QGJWRRZ,delhi,set,3,5
B08QGJWRRZ,telangana,set,3,6
B09TZT28S2,uttar pradesh,top,3,1
B08ZHNGS54,gujarat,top,3,6
B08QGK2BYL,west bengal,set,3,6
B08ZHMSJVJ,andhra pradesh,top,3,8
B08QGK9V5N,uttar pradesh,set,3,1
B09RKF9RSW,maharashtra,set,3,7
B08ZHMSJVJ,tamil nadu,top,3,6
B08ZHMSJVJ,kerala,top,3,5
B09RKF9RSW,kerala,set,3,6
B08ZHM3373,maharashtra,top,3,2
B08QGKDCNW,telangana,set,3,1
B08QGKDCNW,kerala,set,3,2
B08ZHKRV5F,delhi,top,3,2
B08ZHKRV5F,telangana,top,3,1
B08ZHJYMGF,karnataka,top,3,1
B08ZHHR63S,tamil nadu,top,3,2
B08ZHHR63S,west bengal,top,3,1
B08ZHGDXW8,maharashtra,top,3,1
B08ZHFVV6F,maharashtra,top,3,1
B08ZHDJTM5,maharashtra,top,3,3
B08ZHDJTM5,karnataka,top,3,2
B08ZH9GDTY,tamil nadu,top,3,6
B08ZH9GDTY,karnataka,top,3,4
B08ZH9GDTY,kerala,top,3,3
B077Z5QTGN,gujarat,blouse,3,5
B08ZH99ND2,kerala,top,3,6
B08QGKHDN3,andhra pradesh,set,3,5
B08QGKHDN3,delhi,set,3,6
B08QGKHDN3,tamil nadu,set,3,7
B09RKF9RSW,telangana,set,3,5
B08ZH7RVGJ,delhi,top,3,3
B08ZH7C41R,karnataka,top,3,6
B08QGKKPJ4,maharashtra,set,3,1
B08YZ5FNX5,west bengal,kurta,3,3
B08YZ5FNX5,delhi,kurta,3,2
B08YZ4VLH2,tamil nadu,kurta,3,2
B08QGKNC21,kerala,set,3,3
B08QGKNC21,telangana,set,3,4
B09RKF9KV8,delhi,set,3,4
B08YZ4VLH2,maharashtra,kurta,3,1
B08YZ45DTV,uttar pradesh,kurta,3,1
B08YZ3Q2B6,telangana,kurta,3,4
B08YZ3Q2B6,karnataka,kurta,3,3
B08YZ3NKT8,west bengal,kurta,3,2
B08YZ3MW5T,telangana,kurta,3,1
B09RKF9GZQ,west bengal,set,3,14
B09TZSN6PK,karnataka,top,3,7
B08YZ34X4D,tamil nadu,kurta,3,3
B08YZ34X4D,telangana,kurta,3,2
B08YZ34X4D,maharashtra,kurta,3,1
B08YZ2ZXT7,uttar pradesh,kurta,3,3
B08YZ2ZXT7,gujarat,kurta,3,2
B08QGKQBNC,maharashtra,kurta,3,1
B08YZ2W99X,kerala,kurta,3,10
B08YZ2W99X,gujarat,kurta,3,9
B08YZ2W99X,karnataka,kurta,3,8
B08YZ2SBPM,telangana,kurta,3,3
B08QGKW666,tamil nadu,set,3,1
B08YZ2SBPM,west bengal,kurta,3,2
B08YZ2RC62,tamil nadu,kurta,3,3
B08QGKX1L8,maharashtra,set,3,1
B08YZ2L9TX,tamil nadu,kurta,3,6
B08YZ2JMRN,maharashtra,kurta,3,2
B08QGKXGSQ,uttar pradesh,set,3,1
B08QGKXGSQ,karnataka,set,3,2
B08YZ2GWTM,west bengal,kurta,3,3
B08YZ2GWTM,maharashtra,kurta,3,2
B08QGL2FCR,west bengal,set,3,3
B08QGL2FCR,kerala,set,3,5
B08QGL2FCR,telangana,set,3,6
B08YZ2C6PY,maharashtra,kurta,3,3
B09TZSN6PK,delhi,top,3,6
B08YZ26R7R,west bengal,kurta,3,1
B08YZ24516,kerala,kurta,3,9
B08YZ24516,gujarat,kurta,3,8
B08YZ243V6,uttar pradesh,kurta,3,8
B08QGL4QV4,gujarat,set,3,1
B08QGL6BRP,andhra pradesh,set,3,5
B08QGL6BRP,telangana,set,3,6
B08QGL6BRP,tamil nadu,set,3,8
B08YZ1YZ95,karnataka,kurta,3,2
B08YZ1YL7X,west bengal,kurta,3,1
B08QGL84L9,maharashtra,set,3,2
B08YZ1RHHJ,kerala,kurta,3,6
B08QGLBPWF,uttar pradesh,set,3,1
B08QGLBPWF,karnataka,set,3,2
B08QGLBPWF,kerala,set,3,3
B08QGLBPWF,andhra pradesh,set,3,4
B08QGLBPWF,telangana,set,3,5
B08YZ1PW81,uttar pradesh,kurta,3,1
B08QGLBQGM,maharashtra,kurta,3,1
B08YZ1PTRF,uttar pradesh,kurta,3,1
B08YZ1LYHJ,maharashtra,kurta,3,1
B08YZ1L831,andhra pradesh,kurta,3,4
B09RKF8T2M,telangana,set,3,6
B08YZ1GX7H,telangana,kurta,3,3
B08YZ1GX7H,west bengal,kurta,3,2
B08YZ1GSGW,west bengal,kurta,3,3
B08YZ1GSGW,telangana,kurta,3,2
B08YZ1GSGW,karnataka,kurta,3,1
B08YZ1BNXR,gujarat,kurta,3,3
B08YZ1BNXR,uttar pradesh,kurta,3,2
B08YZ1B283,west bengal,kurta,3,6
B08QGLHPX3,uttar pradesh,ethnic dress,3,4
B08YZ19JXH,karnataka,kurta,3,3
B08YZ19DL9,uttar pradesh,kurta,3,8
B08QGLKDVJ,karnataka,set,3,1
B08QGLKJ94,kerala,set,3,3
B09RKF8QYM,karnataka,set,3,1
B08YZ19332,delhi,kurta,3,8
B08YZ19332,gujarat,kurta,3,7
B08YZ175BR,andhra pradesh,kurta,3,7
B08YZ175BR,tamil nadu,kurta,3,5
B08QGLPC25,uttar pradesh,set,3,4
B08QGLPC25,tamil nadu,set,3,5
B08YZ16M9S,gujarat,kurta,3,9
B08YZ16M9S,andhra pradesh,kurta,3,8
B08QGLPKNK,karnataka,set,3,3
B08YZ16CBG,gujarat,kurta,3,2
B08YZ13V5N,delhi,kurta,3,4
B08YZ138QZ,west bengal,kurta,3,7
B08QGLS28J,maharashtra,ethnic dress,3,1
B07R52G8ZN,telangana,kurta,3,3
B077Z7WHCR,tamil nadu,blouse,3,3
B08YYZWV9C,delhi,kurta,3,5
B08YYZWV9C,karnataka,kurta,3,4
B08YYZQ9VQ,delhi,kurta,3,5
B08YYZQ9VQ,uttar pradesh,kurta,3,4
B08YYZQ9VQ,karnataka,kurta,3,3
B08YYZNNWM,telangana,kurta,3,7
B08QGM18YN,west bengal,set,3,7
B09RKF7PZB,uttar pradesh,set,3,6
B09RKF7PZB,karnataka,set,3,4
B08YYZNFQG,delhi,kurta,3,8
B08YYZNFQG,maharashtra,kurta,3,6
B08QGM4GQB,uttar pradesh,set,3,2
B08QGM4GQB,maharashtra,set,3,4
B08YYZM8WL,karnataka,kurta,3,1
B09RKF7PFW,karnataka,set,3,2
B08YYZLF3D,uttar pradesh,kurta,3,2
B08YYZKDDX,karnataka,kurta,3,1
B08YYZJPWN,telangana,kurta,3,1
B09RKF7LQJ,karnataka,set,3,1
B09RKF5R9S,maharashtra,set,3,1
B08YYZJH35,telangana,kurta,3,1
B08YYZHYXT,telangana,kurta,3,2
B08QGM7FCC,uttar pradesh,set,3,7
B08QGM7FCC,delhi,set,3,8
B08QGM7FCC,karnataka,set,3,9
B08QGM7FCC,kerala,set,3,10
B07R59R6KX,telangana,set,3,4
B08YYZFQZS,telangana,kurta,3,8
B08YYZFQZS,gujarat,kurta,3,7
B09TZSHPM6,maharashtra,top,3,1
B09RKF5R8S,delhi,set,3,2
B08QGMDXWB,gujarat,ethnic dress,3,7
B09RKF56HF,tamil nadu,set,3,2
B08YYZD2F1,west bengal,kurta,3,1
B08YYZCTJX,uttar pradesh,kurta,3,6
B08YYZCTJX,delhi,kurta,3,5
B08YYZ7YQZ,west bengal,kurta,3,3
B08QGMKKJW,tamil nadu,top,3,1
B08YYZ28L6,telangana,kurta,3,3
B08QGMKVDN,karnataka,kurta,3,1
B08QGMKVDN,maharashtra,kurta,3,2
B08YYZ1RYT,delhi,kurta,3,4
